0,1,2,3,4,5,brand_name,processor_brand
Lenovo IdeaPad 1 Celeron Dual Core - (4 GB/128 GB SSD/Windows 10 Home) IdeaPad D330 2 in 1 Laptop,Intel Celeron Dual Core Processor,4 ,Windows 10,128 gb ssd ssd,20990.0,lenovo,intel celeron
Lenovo Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) V15 G2 ALC Thin and Light Laptop,AMD Ryzen 5 Hexa Core Processor,8 ,Windows 11,512 gb ssd,69525.0,lenovo,amd ryzen  5  hexa
ASUS Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZAEJ323WS Laptop,Intel Core i3 Processor (12th Gen),8 ,Windows 11,512 gb ssd,43500.0,asus,intel i3 12th
HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2223AU Thin and Light Laptop,AMD Ryzen 5 Hexa Core Processor,8 ,Windows 11,512 gb ssd,45490.0,hp,amd ryzen  5  hexa
HP Laptop with Backlit Keyboard Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq2649tu Thin...,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,44990.0,hp,intel i3 11th
Lenovo Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) Thinkbook 15 G3 Thin and Light Lapt...,AMD Ryzen 5 Hexa Core Processor,8 ,Windows 11,512 gb ssd,92700.0,lenovo,amd ryzen  5  hexa
Lenovo Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 4 Thin and Light Laptop,Intel Core i3 Processor (12th Gen),8 ,Windows 11,512 gb ssd,89955.0,lenovo,intel i3 12th
ASUS Ryzen 7 Quad Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) M3500QC-L1712WS Laptop,Intel Ryzen 7 Quad Core Processor,16,Windows 11,1 tb ssd,86885.0,asus,amd ryzen  7  quad
ASUS Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 6GB RTX 3060)...,Intel Core i9 Processor (12th Gen),32,Windows 11,1 tb ssd,,asus,intel i9 12th
ASUS Ryzen 7 Octa Core 12th Gen - (16 GB/16 GB SSD/Windows 11 Home) M1405YA-KM741WS Laptop,AMD Ryzen 7 Octa Core Processor (12th Gen),16,Windows 11,16 gb ssd,,asus,amd ryzen  7  octa
Lenovo Ryzen 3 Hexa Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) TB15 G3 ACL Thin and Light Laptop,AMD Ryzen 3 Hexa Core Processor,8 ,Windows 11,512 gb ssd,,lenovo,amd ryzen  3  hexa
ASUS Ryzen 7 Quad Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) M3500QC-L1712WS Laptop,Intel Ryzen 7 Quad Core Processor,16,Windows 11,1 tb ssd,,asus,amd ryzen  7  quad
Lenovo Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 4 Thin and Light Laptop,Intel Core i3 Processor (12th Gen),8 ,Windows 11,512 gb ssd,,lenovo,intel i3 12th
ASUS Ryzen 5 Octa Core - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK522WS Laptop,AMD Ryzen 5 Octa Core Processor,8 ,Windows 11,512 gb ssd,,asus,amd ryzen  5  octa
ASUS Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) S3402ZA-LY522WS Thin and Light Laptop,Intel Core i5 Processor (12th Gen),8 ,Windows 11,512 gb ssd,,asus,intel i5 12th
ASUS Ryzen 5 Quad Core - (16 GB/512 GB SSD/Windows 11 Home) M1405YAKM541WS Laptop,AMD Ryzen 5 Quad Core Processor,16,Windows 11,512 gb ssd,,asus,amd ryzen  5  quad
HP Athlon Dual Core - (4 GB/256 GB HDD/256 GB SSD/DOS) 255 G8 Notebook Business Laptop,AMD Athlon Dual Core Processor,4 ,dos,256 gb hdd,,hp,amd athlon dual core processor
HP Celeron Dual Core - (4 GB/128 GB EMMC Storage/Chrome OS) 15a- na0008TU Thin and Light Laptop,Intel Celeron Dual Core Processor,4 ,chrome,nan,,hp,intel celeron
Avita PURA E 14 Ryzen 5 Quad Core 3rd Gen - (8 GB/512 GB SSD/Windows 10) NS14A6INV561-SGC Thin and Lig...,AMD Ryzen 5 Quad Core Processor (3rd Gen),8 ,Windows 10,512 gb ssd,,avita,amd ryzen  5  quad
Lenovo Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and Light Laptop,AMD Ryzen 3 Quad Core Processor,8 ,Windows 11,512 gb ssd,,lenovo,amd ryzen  3  quad
ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-LY542WS Thin and Light Laptop,Intel Core i5 Processor (12th Gen),16,Windows 11,512 gb ssd,,asus,intel i5 12th
HP Ryzen 3 Dual Core - (4 GB/1 TB HDD/Windows 11 Home) 245 G8 Notebook,AMD Ryzen 3 Dual Core Processor,4 ,Windows 11,1 tb hdd,,hp,amd ryzen  3  dual
ASUS Ryzen 7 Quad Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX3050Ti- 4...,AMD Ryzen 7 Quad Core Processor,16,Windows 11,1 tb ssd,,asus,amd ryzen  7  quad
Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lapt...,AMD Ryzen 5 Hexa Core Processor,16,Windows 11,512 gb ssd,,lenovo,amd ryzen  5  hexa
Lenovo Ryzen 3 Quad Core - (8 GB/512 GB SSD/DOS) 21A4A08XIH Laptop,AMD Ryzen 3 Quad Core Processor,8 ,dos,512 gb ssd,,lenovo,amd ryzen  3  quad
HP Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0025AU Thin and Light Laptop,AMD Ryzen 3 Quad Core Processor,8 ,Windows 11,512 gb ssd,,hp,amd ryzen  3  quad
ASUS Ryzen 5 Octa Core - (16 GB/512 GB SSD/Windows 11 Home/AMD Radeon) M3500QC-L1501WS Gaming Laptop,AMD Ryzen 5 Octa Core Processor,16,Windows 11,512 gb ssd,,asus,amd ryzen  5  octa
DELL Inspiron Ryzen 5 Quad Core 3450U - (8 GB/1 TB SSD/Windows 11 Home) Inspiron 3515 Thin and Light L...,AMD Ryzen 5 Quad Core Processor,8 ,Windows 11,1 tb ssd,,dell,amd ryzen  5  quad
ASUS Ryzen 5 Quad Core - (16 GB/512 GB SSD/Windows 11 Home) E1404FA-NK542WS Laptop,AMD Ryzen 5 Quad Core Processor,16,Windows 11,512 gb ssd,,asus,amd ryzen  5  quad
ASUS Ryzen 7 Quad Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) M3500QCL1711WS Laptop,AMD Ryzen 7 Quad Core Processor,16,Windows 11,1 tb ssd,,asus,amd ryzen  7  quad
ASUS Vivobook GO 14 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK323WS...,AMD Ryzen 3 Quad Core Processor,8 ,Windows 11,512 gb ssd,,asus,amd ryzen  3  quad
HP Core i3 10th Gen - (8 GB/512 GB HDD/512 GB SSD/Windows 10) 250 G8 Notebook Business Laptop,Intel Core i3 Processor (10th Gen),8 ,Windows 10,512 gb hdd,,hp,intel i3 10th
ASUS Zenbook 14 OLED (2023) Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX3402VA-KM541WS Thi...,Intel Core i5 Processor (13th Gen),16,Windows 11,512 gb ssd,97990.0,asus,intel i5 13th
ASUS Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZAEJ323WS Laptop,Intel Core i3 Processor (12th Gen),8 ,Windows 11,512 gb ssd,42900.0,asus,intel i3 12th
ASUS Vivobook 14 (2023) Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1404VA-NK541WS Thin and...,Intel Core i5 Processor (13th Gen),16,Windows 11,512 gb ssd,63990.0,asus,intel i5 13th
ASUS Ryzen 5 Quad Core - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK521WS Laptop,AMD Ryzen 5 Quad Core Processor,8 ,Windows 11,512 gb ssd,50905.0,asus,amd ryzen  5  quad
Infinix Y1 Plus Neo Intel Celeron Quad Core 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL30 Thin and...,Intel Celeron Quad Core Processor (11th Gen),8 ,Windows 11,512 gb ssd,25490.0,infinix,intel celeron 11th
ASUS Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1605VA-MB541WS Laptop,Intel Core i5 Processor (13th Gen),16,Windows 11,512 gb ssd,64990.0,asus,intel i5 13th
Lenovo Ryzen 3 Quad Core - (8 GB/512 GB SSD/DOS) 21A4A08XIH Laptop,AMD Ryzen 3 Quad Core Processor,8 ,dos,512 gb ssd,35990.0,lenovo,amd ryzen  3  quad
ASUS Vivobook 14 (2023) Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1404VA-NK522WS Thin and ...,Intel Core i5 Processor (13th Gen),8 ,Windows 11,512 gb ssd,59990.0,asus,intel i5 13th
ASUS Ryzen 5 Octa Core - (16 GB/512 GB SSD/Windows 11 Home/AMD Radeon) M3500QC-L1501WS Gaming Laptop,AMD Ryzen 5 Octa Core Processor,16,Windows 11,512 gb ssd,74617.0,asus,amd ryzen  5  octa
ASUS Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ520WS Thin and Light Lapto...,AMD Ryzen 5 Hexa Core Processor,8 ,Windows 11,512 gb ssd,59990.0,asus,amd ryzen  5  hexa
HP Ryzen 3 Dual Core - (4 GB/1 TB HDD/Windows 11 Home) 245 G8 Notebook,AMD Ryzen 3 Dual Core Processor,4 ,Windows 11,1 tb hdd,26980.0,hp,amd ryzen  3  dual
Lenovo Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and Light Laptop,AMD Ryzen 3 Quad Core Processor,8 ,Windows 11,512 gb ssd,40890.0,lenovo,amd ryzen  3  quad
HP Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5004nia Thin and Light Laptop,Intel Core i3 Processor (12th Gen),8 ,Windows 11,512 gb ssd,44990.0,hp,intel i3 12th
HP Spectre x360 (2023) OLED Eyesafe Intel Evo Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) ef20...,Intel Core i7 Processor (13th Gen),16,Windows 11,1 tb ssd,157376.0,hp,intel i7 13th
DELL Core i3 11th Gen - (8 GB/256 GB SSD/Ubuntu) 3420 Business Laptop,Intel Core i3 Processor (11th Gen),8 ,64 bit linux/ubuntu operating system,256 gb ssd,35200.0,dell,intel i3 11th
Avita PURA E 14 Ryzen 5 Quad Core 3rd Gen - (8 GB/512 GB SSD/Windows 10) NS14A6INV561-SGC Thin and Lig...,AMD Ryzen 5 Quad Core Processor (3rd Gen),8 ,Windows 10,512 gb ssd,26990.0,avita,amd ryzen  5  quad
ASUS Vivobook S 14 Intel EVO H-Series Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-LY...,Intel Core i5 Processor (12th Gen),16,Windows 11,512 gb ssd,66990.0,asus,intel i5 12th
ASUS Ryzen 5 Quad Core - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-LK542WS Laptop,AMD Ryzen 5 Quad Core Processor,16,Windows 11,512 gb ssd,62980.0,asus,amd ryzen  5  quad
Infinix Y1 Plus Neo Intel Celeron Quad Core 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL30 Thin and...,Intel Celeron Quad Core Processor (11th Gen),8 ,Windows 11,256 gb ssd,22990.0,infinix,intel celeron 11th
HP Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0025AU Thin and Light Laptop,AMD Ryzen 3 Quad Core Processor,8 ,Windows 11,512 gb ssd,39490.0,hp,amd ryzen  3  quad
ASUS Vivobook Go 15 OLED (2023) Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-L...,AMD Ryzen 5 Quad Core Processor,16,Windows 11,512 gb ssd,62990.0,asus,amd ryzen  5  quad
ASUS Ryzen 7 Quad Core - (16 GB/512 GB SSD/Windows 11 Home) M3504YA-LK541WS Laptop,Intel Ryzen 7 Quad Core Processor,16,Windows 11,512 gb ssd,67424.0,asus,amd ryzen  7  quad
ASUS Vivobook 14 (2023) Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1404VA-NK542WS Thin and...,Intel Core i5 Processor (13th Gen),16,Windows 11,512 gb ssd,63990.0,asus,intel i5 13th
ASUS Ryzen 5 Quad Core - (16 GB/512 GB SSD/Windows 11 Home) E1404FA-NK542WS Laptop,AMD Ryzen 5 Quad Core Processor,16,Windows 11,512 gb ssd,55500.0,asus,amd ryzen  5  quad
DELL Core i3 11th Gen - (8 GB/256 GB HDD/256 GB SSD/32 GB EMMC Storage/Ubuntu) Latitude Business Lapto...,Intel Core i3 Processor (11th Gen),8 ,linux/ubuntu operating system,256 gb hdd,56426.0,dell,intel i3 11th
HP Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/DOS) 250 G8 Business Laptop,Intel Core i3 Processor (11th Gen),8 ,dos,1 tb hdd,38890.0,hp,intel i3 11th
ASUS Vivobook S 14 Intel EVO H-Series Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) S3402ZA-LY5...,Intel Core i5 Processor (12th Gen),8 ,Windows 11,512 gb ssd,62990.0,asus,intel i5 12th
ASUS Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1405ZA-KM311WS Laptop,Intel Core i3 Processor (12th Gen),8 ,Windows 11,512 gb ssd,53990.0,asus,intel i3 12th
ASUS Ryzen 3 Dual Core - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK321WS Laptop,AMD Ryzen 3 Dual Core Processor,8 ,Windows 11,512 gb ssd,40250.0,asus,amd ryzen  3  dual
Lenovo Celeron Dual Core 4th Gen - (8 GB/256 GB SSD/DOS) 82QYA00HIN Laptop,Intel Celeron Dual Core Processor (4th Gen),8 ,dos,256 gb ssd,22999.0,lenovo,intel celeron
ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3502ZA-L501WS Laptop,Intel Core i5 Processor (12th Gen),16,Windows 11,512 gb ssd,75476.0,asus,intel i5 12th
ASUS Ryzen 5 Octa Core - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK522WS Laptop,AMD Ryzen 5 Octa Core Processor,8 ,Windows 11,512 gb ssd,49990.0,asus,amd ryzen  5  octa
MSI Bravo 15 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX65...,AMD Ryzen 7 Octa Core Processor,16,Windows 11,512 gb ssd,62990.0,msi,amd ryzen  7  octa
ASUS Vivobook 14 (2023) Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1404VA-NK321WS Thin and ...,Intel Core i3 Processor (13th Gen),8 ,Windows 11,512 gb ssd,45990.0,asus,intel i3 13th
Lenovo Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) V15 G3 IAP Thin and Light Laptop,Intel Core i3 Processor (12th Gen),8 ,Windows 11,512 gb ssd,40990.0,lenovo,intel i3 12th
ASUS Vivobook S 15 OLED (2023) Core i9 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) S5504VA-MA953WS Thi...,Intel Core i9 Processor (13th Gen),16,Windows 11,1 tb ssd,109990.0,asus,intel i9 13th
ASUS Vivbook Go 14 (2023) Core i3 - (8 GB/512 GB SSD/Windows 11 Home) E1404GA-NK322WS Thin and Light L...,Intel Core i3 Processor,8 ,Windows 11,512 gb ssd,40990.0,asus,intel i3
Lenovo Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 4 Thin and Light Laptop,Intel Core i3 Processor (12th Gen),8 ,Windows 11,512 gb ssd,48990.0,lenovo,intel i3 12th
Lenovo Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) Thinkbook 15 G3 Thin and Light Lapt...,AMD Ryzen 5 Hexa Core Processor,8 ,Windows 11,512 gb ssd,45990.0,lenovo,amd ryzen  5  hexa
ASUS Vivobook Go 15 OLED Ryzen 5 Quad Core 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-LK543...,AMD Ryzen 5 Quad Core Processor (12th Gen),16,Windows 11,512 gb ssd,64900.0,asus,amd ryzen  5  quad
ASUS Vivobook S 15 OLED (2023) Core i9 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) S5504VA-MA954WS Thi...,Intel Core i9 Processor (13th Gen),16,Windows 11,1 tb ssd,109990.0,asus,intel i9 13th
acer Extensa Core i3 - (8 GB/256 GB SSD/Windows 11 Home) EX215-33 Notebook,Intel Core i3 Processor,8 ,Windows 11,256 gb ssd,36990.0,acer,intel i3
ASUS Zenbook S 13 OLED (2023) Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX5304VA-NQ541WS T...,Intel Core i5 Processor (13th Gen),16,Windows 11,512 gb ssd,104990.0,asus,intel i5 13th
MSI Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) Pulse 15...,Intel Core i7 Processor (13th Gen),16,Windows 11,1 tb ssd,175000.0,msi,intel i7 13th
Lenovo Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) V15 G2 ALC Thin and Light Laptop,AMD Ryzen 5 Hexa Core Processor,8 ,Windows 11,512 gb ssd,38990.0,lenovo,amd ryzen  5  hexa
acer Extensa Core i3 - (8 GB/512 GB SSD/Windows 11 Home) EX215-33 Notebook,Intel Core i3 Processor,8 ,Windows 11,512 gb ssd,38990.0,acer,intel i3
ASUS Zenbook 14 OLED (2023) Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX3402VA-KM542WS Thi...,Intel Core i5 Processor (13th Gen),16,Windows 11,512 gb ssd,97990.0,asus,intel i5 13th
Lenovo Ryzen 3 Hexa Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) TB15 G3 ACL Thin and Light Laptop,AMD Ryzen 3 Hexa Core Processor,8 ,Windows 11,512 gb ssd,33990.0,lenovo,amd ryzen  3  hexa
ASUS Vivobook S 15 OLED (2023) Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) K5504VA-LK542WS T...,Intel Core i5 Processor (13th Gen),16,Windows 11,512 gb ssd,85990.0,asus,intel i5 13th
HP G9 Ryzen 5 Dual Core AMD Ryzen5-5625U - (8 GB/512 GB SSD/Windows 11 Home) 255 G9 Business Laptop,AMD Ryzen 5 Dual Core Processor,8 ,Windows 11,512 gb ssd,43999.0,hp,amd ryzen  5  dual
ASUS Core i5 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) K3504VA - LK552WS Laptop,Intel Core i5 Processor (13th Gen),16,Windows 11,1 tb ssd,83500.0,asus,intel i5 13th
Lenovo Lenovo V15 Celeron Dual Core 4th Gen - (8 GB/256 GB SSD/Windows 11 Home) 82QYA00MIN Laptop,Intel Celeron Dual Core Processor (4th Gen),8 ,Windows 11,256 gb ssd,24999.0,lenovo,intel celeron
ASUS Zenbook S 13 OLED (2023) Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX5304VA-NQ542WS T...,Intel Core i5 Processor (13th Gen),16,Windows 11,512 gb ssd,109990.0,asus,intel i5 13th
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FQ2738TU Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,38900.0,hp,intel i3 11th
ASUS Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ322WS Laptop,Intel Core i3 Processor (13th Gen),8 ,Windows 11,512 gb ssd,46500.0,asus,intel i3 13th
HP Ryzen 7 Octa Core - (8 GB/512 GB SSD/Windows 11 Home) PROBOOK RYZEN 7 5800U Thin and Light Laptop,AMD Ryzen 7 Octa Core Processor,8 ,Windows 11,512 gb ssd,68999.0,hp,amd ryzen  7  octa
ASUS Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1500EA-EJ3379WS Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,39900.0,asus,intel i3 11th
acer One 11 Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) Z8-284 Thin and Light Laptop,Intel Celeron Dual Core Processor,4 ,Windows 11,128 gb ssd ssd,35999.0,acer,intel celeron
HP 247 G8 Athlon Dual Core AMD Athlon P3045B - (8 GB/1 TB HDD/Windows 11 Home) 247 G8 Notebook Thin an...,AMD Athlon Dual Core Processor,8 ,Windows 11,1 tb hdd,24490.0,hp,amd athlon dual core processor
acer One 11 Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) Z8-284 Thin and Light Laptop,Intel Celeron Dual Core Processor,8 ,Windows 11,256 gb ssd,39999.0,acer,intel celeron
ASUS Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) S5504VA-MA543WS Laptop,Intel Core i5 Processor (13th Gen),16,Windows 11,512 gb ssd,86900.0,asus,intel i5 13th
Lenovo Intel Core i3 12th Gen - (8 GB/512 GB SSD/DOS) V15 G3 IAP Thin and Light Laptop,Intel Core i3 Processor (12th Gen),8 ,dos,512 gb ssd,37500.0,lenovo,intel i3 12th
HP Victus Core i7 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/14...,Intel Core i7 Processor (12th Gen),8 ,Windows 11,512 gb ssd,85990.0,hp,intel i7 12th
HP Athlon Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 255 Laptop,AMD Athlon Dual Core Processor,4 ,Windows 11,256 gb ssd,25999.0,hp,amd athlon dual core processor
acer Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) CB314-1H Thin and Light Laptop,Intel Celeron Dual Core Processor,4 ,chrome,nan,29999.0,acer,intel celeron
Lenovo IdeaPad 3 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82RK007JIN Thin and Light ...,Intel Core i3 Processor (12th Gen),8 ,Windows 11,512 gb ssd,43988.0,lenovo,intel i3 12th
HP 247 G8 Ryzen 5 Dual Core AMD Ryzen 5 3500U - (8 GB/512 GB SSD/Windows 11 Home) 247 G8 Notebook,AMD Ryzen 5 Dual Core Processor,8 ,Windows 11,512 gb ssd,37990.0,hp,amd ryzen  5  dual
Lenovo Core i3 12th Gen - (8 GB/512 GB SSD/DOS/512 MB Graphics) V15 Laptop,Intel Core i3 Processor (12th Gen),8 ,dos,512 gb ssd,39800.0,lenovo,intel i3 12th
HP Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 16-d033...,Intel Core i5 Processor (11th Gen),16,Windows 11,512 gb ssd,57990.0,hp,intel i5 11th
ASUS Zenbook 14 OLED (2023) Touchscreen Intel EVO P-Series Core i5 13th Gen - (16 GB/512 GB SSD/Window...,Intel Core i5 Processor (13th Gen),16,Windows 11,512 gb ssd,103000.0,asus,intel i5 13th
HP 247 G8 Ryzen 3 Quad Core - (8 GB/512 GB SSD/DOS) 247 G8 Thin and Light Laptop,AMD Ryzen 3 Quad Core Processor,8 ,dos,512 gb ssd,28999.0,hp,amd ryzen  3  quad
ASUS Vivobook S 14 Intel EVO H-Series Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-LY...,Intel Core i5 Processor (12th Gen),16,Windows 11,512 gb ssd,60990.0,asus,intel i5 12th
MSI Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) Stealth ...,Intel Core i7 Processor (13th Gen),16,Windows 11,1 tb ssd,144990.0,msi,intel i7 13th
HP Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0025AU Thin and Light Laptop,AMD Ryzen 3 Quad Core Processor,8 ,Windows 11,512 gb ssd,38190.0,hp,amd ryzen  3  quad
ASUS Vivobook 14 (2023) Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1404VA-NK542WS Thin and...,Intel Core i5 Processor (13th Gen),16,Windows 11,512 gb ssd,79990.0,asus,intel i5 13th
Lenovo Ryzen 3 Quad Core - (8 GB/512 GB SSD/DOS) 21A4A08XIH Laptop,AMD Ryzen 3 Quad Core Processor,8 ,dos,512 gb ssd,34480.0,lenovo,amd ryzen  3  quad
HP Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0024TU Thin and Light Laptop,Intel Core i7 Processor (13th Gen),16,Windows 11,512 gb ssd,91141.0,hp,intel i7 13th
HP Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3036TU Thin and Light Laptop,Intel Core i7 Processor (13th Gen),16,Windows 11,1 tb ssd,102918.0,hp,intel i7 13th
ASUS Vivobook Pro 16 OLED (2023) Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NV...,Intel Core i5 Processor (13th Gen),16,Windows 11,512 gb ssd,152990.0,asus,intel i5 13th
HP Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) 15-fc0031AU Thin and Light Laptop,AMD Ryzen 5 Quad Core Processor,16,Windows 11,512 gb ssd,62527.0,hp,amd ryzen  5  quad
ASUS Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) UP3404VAKN753WS Thin and Light Laptop,Intel Core i7 Processor (13th Gen),16,Windows 11,1 tb ssd,138000.0,asus,intel i7 13th
ASUS Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) UP3404VA 2 in 1 Laptop,Intel Core i5 Processor (13th Gen),16,Windows 11,512 gb ssd,115000.0,asus,intel i5 13th
ASUS Vivobook S 15 OLED (2023) Intel EVO H-Series Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home...,Intel Core i5 Processor (13th Gen),16,Windows 11,512 gb ssd,85990.0,asus,intel i5 13th
ASUS Vivobook 14X OLED (2023) Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,Intel Core i5 Processor (13th Gen),16,Windows 11,512 gb ssd,110990.0,asus,intel i5 13th
ASUS Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) K3504VAB-NJ541WS Laptop,Intel Core i5 Processor (13th Gen),16,Windows 11,512 gb ssd,66418.0,asus,intel i5 13th
ASUS Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050...,AMD Ryzen 5 Hexa Core Processor,16,Windows 11,512 gb ssd,65990.0,asus,amd ryzen  5  hexa
Lenovo Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) Thinkbook 15 G3 Thin and Light Lapt...,AMD Ryzen 5 Hexa Core Processor,8 ,Windows 11,512 gb ssd,44990.0,lenovo,amd ryzen  5  hexa
MSI Core i7 13th Gen - (32 GB/2 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4070) Raider G...,Intel Core i7 Processor (13th Gen),32,Windows 11,2 tb ssd,259990.0,msi,intel i7 13th
